id_rumah_sakit,rumah_sakit,alamat,latitude,longitude,kecamatan,kelurahan,nomor_telepon,jam_operasional,logo,link_Logo,foto,link_foto
rs_1,RSD Madani Pekanbaru,Jl. Garuda Sakti KM 2,0.4828743645,101.3643893,Tampan,Simpang Baru,(0451)-4916058,24 Jam,assets/logo/logo_rs_1,"data:image/jpeg;base64,/9j/4AAQSkZJRgABAQAAAQABAAD/2wCEAAkGBw8QEBUTEhMWFREXFhIYFhcYFRgaHRgXGhgWGBgXHBcZHiggGBonHBUVITMhJikrLi4uFx8zODMsNygtLisBCgoKDg0OGxAQGy0lICUtLS0tLS0tLS0tLS0tLS0tLS0tLS0tLS0tLS0tLS0tLS0tLS0tLS0tLS0tLS0tLS0tLf/AABEIAKgBLAMBEQACEQEDEQH/xAAbAAEAAgMBAQAAAAAAAAAAAAAABAUCAwYBB//EAD4QAAICAgECBAQCBQsDBQAAAAECAAMEERIFIQYTMUEiUWFxFDIHQlKBkRYjJDNicoKhscHRFZKiU1Rjk/D/xAAaAQEBAQEBAQEAAAAAAAAAAAAAAQIDBAUG/8QALREBAAICAQQCAQMDBAMAAAAAAAECAxESEyExUQRBIgUykSNhcYGCsdEUQlL/2gAMAwEAAhEDEQA/APuMBAQEBAQEBAQEBAQEBAQEBAQEBAQEBAQEBAQEBAQEBAQEBAQEBAQEBAQEBAQEBAQEBAQEBAQEBAQEBAQEBAQEBAQEBAQEBAQEBAQEBAQEBAQEBAQEBAQEBAQEBAQEBAQEBAQEBAQEBAQEBAQEBAQEBAQEBAQEBAQEBAQEBAQEBAQEBAQEBAQEBAQEBAQEBAQEBAQEBAQEBAQEBAQEBAQEBAQEBAQEBAQEBAQEBAQEBAQEBAQEBAQEBAQEBAQEBAQEBAQEBAQEBAQEBAQEBAQEBAQEBAQEBAQEBAQEBAQEBAQEBAQEBAQEBAQEBAQEBAQEBAQEBAQEBAQEBAQEBAQEBAQEBAQEBAQEBAQEDwmE2jY+fVZWLFbdZ9D8++pxzfIx4q87z2KTz7w1jP8A6R5P/wAfPf8Ai1N1vFvDHP8AqcE3c26EqPZFeEwOds8b9PUkeaTokbFbkdvXRA0Zy6tXHr128Txx04kA3FdnQLI6jZ+pGhHWqdei26l1bHxq/MusVEOtEn138vn+6am8RDc3rHdTjxxg/rNYq/ttU4X+OpnrVY69WdnjfpwJHncte6o7D+IGo61fo69GP8uen/8AqP8A/VZ/xHWqdei16T1rGywTRatgHro9x9we4m63i3hut628POr9bx8QKbn48iQo0STr10ANyWvFfJe8V8ovTPFOHk2eXXZ/OEEhSrKSB665DvJXLWZ0lctbTpO6p1OnGrNlzhEBA33OyewAA7kzVrRXy1a0V7yrsHxfg3WLWth5sdKGRl2flsjW5mMtZliM1ZnS93Ojqbgc5l+NMRGZVFtvEkMaqmcDX5tsO3b3nKc1YcZz1he4eUl1a2IeSMAVPzBnSJ3G4dYmJjcN0qm4EXqXUKsetrbWCovqf9AB7n6TNrRWNyza0VjconRfEGPlllrLB10WR1KsAfQ6PsfnM1yRbtDNMkW8MOq+J8PGs8u2zVmgxUKzEA+hPEdvQxbJETotlrWdS14Hi3BucIlvxEMQGVl2ANnuw12EkZaykZqy01eNunMwAtPcgA8HCkk6Hxa13iM1dp16Oi3Orsxdwo2ToD1Jk3pJnTViZtVwJqsVwDolWB0fl294id+Ei0T4b5WnsBAQEDwwjmvF2da2sPGOsi0Es3tVV6NYfr7Ae88+fJFavNnm1v6dPMs8HGppprq58KEXinIgFte/efncuGfn23aeOOPH93txzX41Ir9ovUktU130ae2oNxG+11R1zrB/a7Aj6id/g57/AB7dDL/tn3Dl8inKIy4/paeHfENOcrNWrjidOGUji3uv1M/QUyReOzlhzxl8Libd3ogeMN9oHE+HKfwr9QorLGqkKalY74brLEL8hueakceUPJjrx5RCu6Fn304VtnUyWpsRBVW/Fmd2U8gOP6pJUAGZrMxWZuzjmYpM3eeFMI15NVeZoWpij8OH7heTktrfYuAVH2EY41OrGKO+rf6NduF1zGY2abIX+c8wecCrgggcayNprYOhv01JNclWZrlruY7t36P0SrJWuqwtU+GtrKd6F3Pi5Cn8p7dxGHtPZcGotqPTb0bEzMjHtyUzLVtW7JCoeLV6R2AUqRsjQ+c1WLTE22tK2tE2iXufkK2Li9TRBXkcqQ/HtzV2COh/aGzsfaJn8YutpjjF4Wv6QMVfIXIUst1TJwZTogOyhgfmCPabyx226Z67iLNfWgM2txR2zMOwMnp+YLvX91lJEW1aO3mEt+cdvMKhvECZl1eS4IxqDWqIe3PLs7EaPqEB9fvOfPlMTPhzjJztEz4hJ8WZCpnF7Azpj0LbXUDpTbz0rN7evufSXJqL91y6i+/TPp/VeoZDsKszEa9BtqFRiAPlz5bPqBse8tbWnxMLW97eJhsq8YX5NYXHpUXBSch7CfLo1sEEju57HsIjLNo1EL1pt2rCH4ZCphZrV5K3LwdgqqyislXJ0rdwCTuTHH4z3ZxxEUnui4XiWyuiupLqMWqpKkay3bMzsgfSID+XR9TJXJOtbZrlnWonSd1XxL1DBNaWtj2Lb3rv0yqoHrzUEn3GiPnLbJamon7avlvTUT9pGXmdUqatbczDrFvZSa23vtoIC3f19TNbvHmYamckeZhUeKup5nJMLJ8kWFq7a8gcgvwn4dp3+Ll2+U55LW/bLnltffCVx0NMherMMp1su/CIQyKVVV8xgV0dknY3udKcup+Tpji0ZPy9NviOgVdSwrayytdYarQD2dFRmUMPfRlyREXiVyRrJWY+1X4p6BfblX5F3mNhVIpSms/FYeA5qo/VUnez6mc8mOZtNp8Q55MUzabT4gWhbcP8ZlW7xlCmvFoIFY0RwRiO7ty0PaNbjlb+CI3Xnb+G7N61nVmrz8mnFNv5KhU1nFe2ub70PUDfYbmptaNbnTU3vGtzpo6xflXZONhZgq4m0WF1Yql9YBHl8D358ip19JLTabRWzN7Wm0Vs1Z2f/wBMzrFxhjnzvKQUhuHlEA6dwBoL39feS09O34pa3Tvqv2n4nWOoWJZbTlYuSatmylEYemzxD73vsdE9pqLWmNxMNxe8xuJiXYdJz1yKK7l/K6hh9N+071ncbemluUbTJpogIGjNyVqrexvyorMfsBv/AGkmdM3txiZcz0ZNVG+7+su1ZaR3Oj/V0j6Bddvc7+c+J8ievl6U/tjvP/TGDVMfVt5lXeLMurLSs0acV8+Y18SjWt8T31L8uaXpEY/EPP8AIvzjsmdF61iLi1Uu+nAAGlPZie2iJm3Ry4Ix27T9f5dcGetIiFN46qvxl8/HsarzGCXhOwZwNpZ9CQNH5zr8XLecep8xOpeT9SrbD/Ux9ony7jw51D8Ti1XH1ZAT9/f/ADn1qW3G3t+Pk544ssxNOzxjJPhJfOOjdfxuebZkW10veeIqLHkgVSnx9ux+k81bx3mXkrePyme21X4X6rQMWzBznBxe6037JXY/VV9eo7EGYpbtxs547xqaX8fUodzU5VjpkZdTNXXWuNcS3BiGJPI9gHK6B/jMTq095ZnVp1M+PC38PdSTCtax76yjJxXHpyHyTZZvsV5d0+Wp0x24+ZbxW4z3lr8LZdeH1C+zLdaGav8AIx97HNuh9ACAfrJjnjeZsmKYpeZv2YY3VzVVbjpnYtdD2XN5i83s42OWKhNa331uInUTG+xFtRxiey+6Zitmfh6qqnq6djFWBsGmuZB8GlPcJvvs+s6RHLUR4h1rXlqIjtCT+kfN4010niq2uN2u2lQIQ3fQOyfYTWae2m/kTqIhylPWVx+q2ZNLrbjvo3FGJ41aReTLrsQ3f7bnCL6ybjw80X45Nx4Yddz6L82ooUrwa7Cy2ElUewMGtYaHxMdgD98XtE2jXgvaLXiY8N/i/quJfl12JctmO4rrvVGblwDcm2oHdO439pctqzaPS5rVteNePtc4HWenY+UWrycdMY1gJXXWBo9tl7B7+ulnSJpWdw61tStu0qPwd1DGq/GUX2AVXu3G8b8slgRx5kaB0QdGc8cxG4lxw2rHKJ+0zo+Xg49WVS+dU9lla1hgvFdBCi9xvZ+epacaxMbbpNKxMbVvQLMIYdhe6hM/ZXzbU8zaLpVNakfENAa17zOPjFf7sY+HHv5b/GvUsbKTGWrJqcoGVyxKEcgPiIAOh8J7S5Zi2tSuaYtrUtfjzqWNkPivTdXYKwEcAksvx1ksBr0AU95nLaJmNT4TPMWmsxPhv8XdTxsjKrerIpZCiISXI4cXDkka77Amsk1taJiVy2rN4mJXFfW6X6xVZjulyWUihghPJCGezmRr8voNzpF46kadOcdWJjuy8V9XrHUsZLGSqvHPnM7sRz5qy8UGu+vf90ZLRziJ+ly3jqRv6VmR4ktTqbW4li5NFqqWpRiSAiAM2iPhPbt85ickxk7d4YnLMZNx3hC8SZWIUZsHITjY1T2Yp2CbFZWBrGvhckAFffUzk1/6sZZr5pP+iX4pyqc4pZVfTWxqNF6XPwasc0ckKfVgVImskxbUw1kmL6mJZde6iMjMxcqtWbCxHUWXaOiW1sr22VGhsyXndomPEF55WraPENHWbun2dRFll6XYtjKbFVSQnFSFNjj9Tl7fOLcJvuZS/Ccm5nstsLrWDS2Un4rHFbrxpRK+KqNMNFx+du438p0i1Y3G3Wt6xuIldfo5yefT6hr+r5V7B2G4n8yn3Uzphn8IdPj23SHTzq7kBAjdQxhdU9Z9HRlP2IIkmOzGSnKswqemYnOjybl78Qjf3k+HYPt2AYGfMxYeHyL7jtb/AJSkcsMVn67KvI8NOLl4Xfzmiysy9+3buw9fX989P/j44t/d47fGtE/jLHE8K12nzBYUIf4kABAZT8QBP6u55Z+DjmecT2bx/H332gfpJy+SJjoC11tgcKO54qCAdfUyYazu1v8A6ly/Vb7pGKvl0XgohMZMc9rK66zYP2S+zxP1/wCZ9LF+3Tv8TtSKenQzo9YYGlsWsnZRSf7ok4wzxr6ZHHTXHivH5aGv4RxheMMHw6ivEopX5cRr+EnGE4x6YYvTceo7rqRD/ZUD/QRFIjwkUrHiG6yhG/Mqn7gGWYhqaxKJlXYlGjYaqyfTlxH8JmeMeWJ4V8tf8oML/wBxV/3rHUr7OrT2mq1dq7HF1Pp6ETXaW/xsxdKa1JIRU18RIAGvrJqIhJisQqsbr/TLHWiu2lmPZVGiN+uh7b+kxF6T2c4vjmdLhMaseiKPsom9Q6cY9MFwqQCBWgBOz8I9fnHGDjDKzFqZeBRSn7JUa/hHGF4wxXCpAAFaBR6DiNCOMek4x6VPUut9LpYC22kOnoOxZfsB3ExN8cOdr448rWqmlwGVUKsNggDuD7zcRE+HSIrPhsXFrHoij/CI4wcY9PBiVfsL/wBojUHGvplXjop2qqD8wAJYiIWKxBZQjfmUH7gGNRPkmInyV0Iv5VUfYAREQREQ8GNXvfBd/PiNycY9HGGm/pePY3J6q2b5lAT/ABMcISaV9JIqXXHQ4/LXb+EuoXUa01V4VSgha1APqAoG/vJxj0nGPQuFUBoVoB8uIjjHo4x6bkQAaA0PpLr0sRplKpAQOE8f4+b+KxGxbWqLl6yd/Dvsw2PQ+jTz5YtyjjL7f6Zf4/SyRmrvXcXq3W8U6vxEyUH69TaJ/cZN5I8xtJ+P8DN3x34z6l7b4txrGVrky8V1BG/LbWjrsWAIMze3KdzuHmyfpF570vE/4lKp8R4K0smPmVCwljyu2e59SQdb+01XhWvGJea36b8qldVq5dekL5/4gdXpN+yeegT6a1rl6a7akinffJ8qf0b5XPnM9/8ADrfDuTh4tbKtzX2OxeyzgzF30NnsOw0B2nWkxWPL6GH9Py447+Z+3RdPzUvrWyvZRhsbBH09D6TpE7jcGSk47TWUmVggICAgIHG+MsFBl4txCtzdaGR0DKVbbbG/Q9pwyx+US8+aPyiVb1PGKdUroqxKWxyE5j8ONAHlybzNaUjS9vfcxaNZIiI7OV4mMsREdmONn/g+oZNODT5lXl1sUVgtdVm25szHsg1rYEkWmt5ipFuF5ikdmXXOr334hXKqQY9hAW/HtFiq4O1Dgj0LDXylveZr3gve01/KOyP1PNSvE6ZkOijd6M4rQDkfLfsFX1O9TNrarWdJadVrbSzyvHVuOynJx0rRu/Hzg1qggkbrA7emv3zc59eYbt8ia+YS0691Owk14lWgN+W2QPN4+21A0CZrnee8Q1GS894hqw/GN+WWXDxQzL2fzbVTiw9QVG20D23JGabfthIz2v8AshsXr3VAhsbDr4KPjVbt2dvXS616dwD3l53+4XqZPMx2VPhVK7FzlqC2JrnSxRee7ULlS3qdMSP3Tnj1O4hzxamLRCT0TqHUcPDqD4itRVWqtwuDWAKO5460deut77TVbXrWOzVL3rWOyZZ4utvP9DqR6xxHm22CtSxAPBR6k6MvV5fta682/bDXk+NL8dxRfi6ym0awtqhHX3IsbWtHtoxOWYnUx3Sc817Wju3W9Z6uvLeHSABz2b+wXvtd6/P2+0vPJHmFnJkj6R8zxhl0LXbbioKbCFTWQpYkjYO9cOP13MzmtHeY7JOe9e8x2TcPxDl/iaasjHStLw/l8bebAoORLaGta+Rm4yW5amG65bcoi0eXUzs7kBAQEBAQEBAg9WoR6/iXkQQy69Q4O1I+u4isS1XJaneqobpOVed2uFH7J2f/ABBCj/OejqVr4h5eFrd5Y3+HLgP5t0J+RD1/+SN/sZevWfMHTtXxKryXzsc7erko9edS2rr6WVAOP8SGa6eG6xnz0+5Sen+JqT2NFXL+w9f+j8T/AJTNvixHhY+Zef3TP8rmvqC2gqqceQI/Muxsf2dzlOLTpXNO9rLEpFaKqjQUAAfSc9abtabTuW+EICAgIHkDkPFmYLMvFx1G3rsS+wkgKtYDL3JPckn2nDJO7RDzZZ3asK7r61v1JRa9oxrlrrQ03aXzdt2cKd9xrvMX1N/7MXmJyd/DPo2FRiZOdh6WvzgjUhyeNi8CpGydnTb3333ilYrM1WlYpa1fbmurnqFGK2NdRjU4jMAVqYcnJYH4AW9SZytyivH6ee83ivHtp1K5q4WDiNbUlnk680clLUjiRzA33I2B9iZ2i0VpG3oi0VpXak61hLSHamyqzDy3rNlrFWtpV2HLu2yVIPb9mc7RH14lyvGp7T2l0HR+mY+Jnbr8kVNV/WvcWtsbt8zoKNf6TtWsVt2dqRWtuyo8DYzVZ2QzgIoN45Fl03Ozkuu/ftOWHtaZlywdrzLV+j3lVfnJYwWzQ/M47lmtKne9HsRJhnU2iZTBuJtEvP0dV8as2rYSzS1gFgPj4N2B/f7Rh8Whfj9otB0GxunLaLU42WVV114yv5jW2gEPZxBPEHY/hLWeG9pSeETv+ETovQqTgecRXZlrYQ6XWlUp4txJKgjZAA+8zSkcd/Zjxxw3PlYePaXvux+AWxTSUBVl0thdGB7nsOKt3ms3e0Ln72rpK8YpVZlVeaWag0mtTXZ2FzH4QwU70fSXL5azTG42h5GEcvpGKtbVc6di1bHChSFZG38uPr+6Sa8qREJaOeOIj6WPWcuvHfp1/IWU0h1sZGB1zRUVtb2RubtaI4y3e0Vmsu9E9L1vYCAgICAgICBEz6Gfjx9jv11vtJLnkrM+EH/p12l0+vh0w2e/ffZvb5fvk05dK3tnRgWhwS213vWz8ProfXUaWMdony8Tp9vY8tMD67J2N77D236S6OnZrs6XYSfytvZ2wB+uvT0/4jdvbPRnbxemXj0Ya3sD0++9ev8AtJqTpWj7XNQIUb9dDc09MeGcKQEBAQECt6r0HEytefSlmvTku9fvmLUrPli2OtvMI+D4U6fRYLKsatLB6MF7j7RGOseISMVI8QmdU6Rj5Shb6lsA7jkPQ/Q+0tqxby1elbeVfjeD+nV7Ix0JIIJbbHR9tt6CZ6VPTn0KemNfgrpakEYlQIII+H3EdKnpejT0zHg/pocv+Eq5nZJ4D1PrHSp6OjT01/yK6Xoj8JVo/wBn/wDak6NPR0aeg+COlHX9Ep7enwy9Kno6NPTJ/BnTCApxKtDehx9I6VPR0Mfot8G9NbW8Wv4RpdDWh9Ne/wBZOlT0nQp6Suk+H8TFJNNSqx9W9WP3Y95qtKw1XHWveIa83wvgXWebZj1tZ7sV9fv85Jx0mdzCTipM7mEf+RPS+/8AQ6e/r8MdKno6OP03YPhPp1DiyrGqRx6MF7iIx1j6WMVIntBl+E+n22GyzHrZydsdfmPzI94nFSfpJw0mfDGnwf01HDri1Bwdg8fQ/OOlT0sYaR9L2dHQgICAgICAgICAgICAgNQEBAQEBAQEBAQEBAQEBAQGoCAgICAgNQEBAQEBAQEBAQEBAQEBAQEBAQEBAQEBAQEBAQEBAQEBAQEBAQEBAQEBAQEBAQEBAQEBAQEBAQEBAQEBAQEBAQEBAQEBAQEBAQEBAQEBAQEBAQEBAQEBAQEBAQEBAQEBAQEBAQEBAQEBAQEBAQEBAQEBAQEBAQEBAQEBAQEBAQEBAQEBAQEBAQEBAQEBAQEBAQEBAQEBAQEBAQEBAQEBAQEBAQEBAQEBAQEBAQEBAQEBAQEBAQEBAQEBAQEBAQEBAQEBAQEBAQEBAQEBAQEBAQEBAQEBAQEBAQEBAQEBAQEBAQEBAQEBAQEBAQEBAQP/2Q==",assets/foto/foto_rs_1,https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcRcW5Fssn9DpUCB-FctqPTxv5XtJiuHJkngnQ&s
